ranking,comment_time,usefule_num
5,2016/12/7,0
4,2016/12/5,0
4,2016/10/4,0
4,2016/12/5,0
4,2017/1/19,0
3,2017/4/10,0
5,2016/12/3,0
4,2016/12/10,0
5,2016/12/7,0
4,2016/12/7,0
5,2016/12/26,0
4,2016/12/2,0
2,2016/12/2,2
5,2016/9/8,0
4,2016/11/30,0
3,2016/9/30,0
4,2017/8/27,0
5,2017/6/23,0
4,2016/12/3,0
3,2017/1/9,0
,2016/12/7,0
5,2016/12/10,0
5,2016/11/2,0
4,2016/12/19,0
4,2016/10/1,0
5,2017/8/5,0
3,2016/12/6,0
5,2016/9/16,0
5,2016/10/4,0
5,2016/12/2,3
1,2016/12/17,0
4,2016/12/6,0
4,2016/12/3,0
5,2016/12/3,0
4,2016/12/4,0
5,2016/10/15,0
4,2017/2/13,0
4,2016/12/16,0
2,2017/3/8,0
4,2016/12/4,0
3,2017/7/11,2
5,2017/8/26,0
5,2017/8/26,0
3,2017/7/29,0
4,2016/12/3,0
5,2017/1/24,0
5,2016/11/29,0
5,2016/9/16,0
4,2016/12/4,0
4,2016/10/23,0
3,2016/12/8,0
5,2016/12/4,0
4,2016/12/6,0
5,2016/10/6,0
4,2016/12/28,0
5,2016/9/25,0
3,2017/1/17,0
5,2016/10/27,1
5,2016/10/23,0
4,2017/8/27,0
5,2016/12/3,0
,2016/12/20,0
5,2016/12/19,0
4,2016/11/22,0
5,2016/12/2,0
5,2016/12/10,0
4,2017/7/29,0
4,2017/2/6,0
4,2016/12/4,0
5,2017/8/11,0
5,2016/12/4,0
4,2016/12/7,0
4,2016/12/3,3
4,2016/12/5,0
5,2016/12/3,0
3,2016/12/3,1
4,2016/9/8,0
4,2016/9/23,0
4,2016/12/10,0
3,2016/12/12,0
3,2016/12/5,0
4,2016/12/5,0
3,2016/10/6,0
5,2016/12/3,0
,2016/12/11,0
4,2016/12/4,0
5,2016/12/6,0
3,2017/6/15,0
5,2016/12/2,0
4,2017/8/14,0
3,2016/12/12,0
5,2016/9/10,0
3,2017/8/26,0
4,2016/12/4,0
4,2017/4/14,0
5,2016/9/18,0
5,2016/12/3,1
4,2016/12/11,0
5,2016/12/13,0
5,2016/12/3,0
3,2016/12/12,0
3,2016/12/8,0
5,2016/11/8,0
4,2016/12/5,0
4,2016/10/2,0
2,2016/12/5,0
5,2016/12/3,1
3,2017/8/26,0
5,2017/6/5,0
5,2016/12/10,0
4,2017/2/11,0
3,2017/1/22,2
4,2016/12/17,0
4,2017/2/26,0
5,2016/12/6,3
5,2016/9/17,0
5,2016/12/3,0
4,2016/12/5,0
5,2016/12/4,0
4,2016/12/10,0
3,2016/12/3,1
4,2016/12/2,1
4,2017/8/28,0
3,2017/8/12,0
4,2017/2/26,0
5,2016/12/19,0
4,2016/10/7,0
3,2016/12/16,0
5,2016/12/16,0
3,2016/12/2,0
5,2016/12/4,0
5,2016/12/25,0
4,2017/8/9,0
3,2016/12/18,0
4,2016/12/7,0
5,2016/12/4,0
4,2016/12/10,0
5,2016/11/7,0
5,2016/12/12,0
4,2017/7/29,0
5,2016/12/1,0
4,2016/12/25,0
5,2016/12/17,0
,2016/12/2,0
5,2016/10/25,0
5,2016/12/5,0
5,2016/12/4,0
4,2016/12/2,0
4,2017/8/16,0
3,2016/12/5,1
5,2016/12/4,0
5,2017/2/21,0
5,2016/12/19,2
4,2016/12/11,0
4,2016/12/3,0
4,2016/12/16,0
3,2016/11/11,0
5,2017/8/27,0
4,2017/2/20,0
5,2016/12/2,0
4,2016/12/5,0
5,2016/12/3,0
5,2017/3/15,0
2,2016/12/11,0
1,2017/1/22,3
3,2016/12/12,0
4,2016/12/12,0
4,2016/10/13,0
5,2016/11/2,0
5,2016/9/20,0
5,2016/12/7,0
5,2016/11/6,0
3,2017/7/26,0
4,2016/12/2,0
5,2017/8/26,0
5,2017/6/5,0
3,2016/11/6,3
3,2016/10/19,0
4,2016/12/18,0
3,2016/9/16,0
5,2016/10/26,0
4,2016/12/18,0
5,2016/11/29,0
1,2016/12/3,0
3,2016/12/8,0
4,2016/12/4,0
5,2016/12/4,0
4,2017/1/3,0
5,2016/12/10,0
5,2017/1/28,0
5,2016/12/17,0
3,2017/1/18,1
5,2016/12/3,1
5,2017/8/18,0
5,2016/12/2,0
4,2016/12/3,0
4,2016/12/5,1
5,2016/12/7,0
5,2016/12/10,0
3,2016/12/4,0
5,2016/10/23,0
4,2016/9/10,0
5,2016/9/22,0
5,2017/8/13,0
4,2016/12/4,0
5,2016/12/2,1
5,2016/9/12,0
4,2017/1/12,0
3,2017/8/11,0
3,2016/12/2,0
5,2016/12/6,0
5,2017/1/24,0
5,2017/2/19,0
5,2016/12/11,2
4,2016/12/3,0
5,2016/12/2,0
5,2017/5/4,0
4,2016/9/17,0
4,2016/12/5,0
5,2016/12/8,1
4,2016/12/13,0
4,2016/12/6,0
3,2016/12/3,0
5,2016/12/6,0
5,2016/9/25,0
5,2016/11/29,0
5,2016/12/2,1
5,2016/10/1,0
4,2016/12/4,0
4,2016/12/4,0
5,2016/12/3,0
4,2016/9/24,0
3,2016/12/9,0
3,2016/12/4,0
5,2016/11/3,0
5,2016/12/10,0
4,2016/12/3,0
5,2016/12/7,0
5,2016/12/4,0
4,2016/12/3,0
3,2017/8/27,0
4,2017/7/21,0
5,2016/12/3,0
3,2017/2/10,0
5,2016/9/11,0
5,2016/12/14,0
5,2016/10/18,0
,2016/12/20,0
3,2017/1/4,0
5,2016/10/30,0
5,2016/12/3,0
,2017/2/11,0
4,2016/12/19,0
5,2016/9/14,0
5,2016/9/14,0
4,2016/9/26,0
2,2016/12/10,0
5,2017/4/7,0
5,2016/10/1,0
4,2016/12/5,0
3,2016/12/4,1
3,2017/4/17,0
5,2016/9/20,0
4,2016/12/9,0
5,2016/12/3,0
3,2016/12/3,0
5,2016/12/2,0
4,2016/12/28,0
3,2016/12/3,0
5,2016/9/29,0
4,2016/12/6,0
3,2017/1/19,0
5,2016/11/9,0
5,2017/2/6,0
4,2016/12/31,0
5,2016/12/6,2
3,2016/12/2,0
5,2016/12/4,0
5,2016/12/2,0
5,2016/9/23,0
4,2016/12/12,0
5,2016/12/3,2
4,2016/12/17,0
5,2016/12/6,0
5,2016/10/7,0
4,2016/12/3,1
5,2016/9/22,0
5,2016/12/4,0
5,2016/12/15,0
5,2016/12/5,0
3,2016/10/20,0
3,2016/12/8,0
4,2016/12/4,0
3,2016/12/4,0
4,2016/12/15,0
5,2016/9/19,0
4,2016/11/2,1
5,2016/12/3,0
5,2016/12/9,0
4,2016/12/4,0
4,2016/9/25,0
4,2016/9/25,0
5,2016/12/3,0
4,2016/9/28,0
4,2016/9/14,0
5,2016/12/3,0
3,2016/10/27,0
5,2016/10/7,0
4,2017/8/6,0
5,2016/9/27,0
4,2016/12/10,0
3,2016/12/8,0
,2016/12/5,0
4,2016/12/3,0
4,2017/7/23,0
5,2016/12/5,0
4,2016/12/10,0
3,2016/12/7,0
4,2017/8/7,0
4,2016/12/3,0
4,2016/12/14,0
5,2016/12/4,0
5,2016/12/4,0
3,2017/5/30,0
5,2016/12/5,0
3,2016/12/6,0
4,2017/1/8,0
3,2016/12/3,0
5,2016/12/4,0
3,2016/12/5,0
3,2017/1/30,0
4,2016/12/17,0
5,2016/12/2,1
5,2016/12/6,3
5,2016/12/14,0
5,2016/12/7,1
3,2016/12/5,0
3,2016/12/3,1
5,2016/10/3,0
3,2016/12/2,0
4,2016/12/5,0
5,2016/10/18,0
4,2016/10/22,0
4,2016/12/29,0
4,2016/12/29,0
5,2016/12/30,0
5,2016/9/29,0
,2016/12/4,0
5,2016/12/8,0
4,2016/10/2,0
5,2016/12/4,1
5,2016/11/1,0
5,2016/12/11,0
5,2016/12/3,0
5,2016/12/6,0
4,2016/12/3,0
3,2016/10/13,1
4,2017/4/10,0
4,2016/9/17,0
3,2016/12/8,0
4,2016/12/3,0
5,2016/11/24,0
5,2016/9/12,0
5,2017/8/18,0
4,2016/12/2,0
5,2016/12/8,0
4,2016/12/3,0
4,2016/12/8,0
5,2016/12/6,1
4,2016/12/12,0
,2017/7/28,0
3,2017/1/24,0
2,2016/12/27,0
4,2016/12/30,0
5,2016/12/1,0
4,2016/10/12,0
5,2016/12/31,0
3,2016/11/30,0
5,2016/12/10,0
5,2016/12/10,0
4,2017/3/9,0
4,2016/12/21,0
5,2016/12/26,0
4,2016/12/6,0
5,2016/12/2,0
5,2016/12/11,0
1,2017/1/4,0
5,2016/12/25,0
4,2017/3/12,0
4,2016/12/3,0
5,2017/2/26,0
4,2016/12/19,0
5,2016/12/3,1
4,2016/12/4,0
4,2016/12/5,1
5,2016/12/2,0
3,2017/1/11,0
5,2016/12/4,0
5,2016/12/4,0
4,2016/11/15,0
4,2017/2/9,0
5,2016/12/3,0
3,2017/2/24,0
5,2017/5/20,0
4,2016/12/11,0
4,2016/9/28,0
5,2017/4/8,0
5,2016/9/25,0
3,2016/12/4,0
5,2016/9/24,0
,2016/12/4,0
3,2016/12/7,0
5,2016/9/30,0
3,2016/12/12,0
5,2017/1/15,0
4,2016/12/4,0
5,2016/10/8,0
5,2016/12/15,0
5,2016/12/8,0
5,2016/12/8,0
5,2016/11/8,0
4,2016/10/7,0
3,2017/2/20,0
4,2017/7/23,0
4,2017/1/2,0
4,2016/12/8,0
4,2016/10/16,0
4,2016/9/9,0
5,2016/9/16,0
4,2017/8/28,0
4,2016/12/5,0
5,2016/12/2,0
4,2016/12/7,0
3,2017/8/28,0
4,2016/9/1,0
4,2016/12/2,0
5,2017/8/11,0
5,2016/12/24,0
5,2016/10/1,0
5,2016/12/10,0
5,2016/12/19,0
4,2016/12/3,0
4,2016/12/16,0
5,2016/9/18,0
5,2017/2/12,0
5,2017/3/24,0
4,2016/12/4,0
4,2016/12/5,0
4,2017/7/11,1
4,2016/12/4,0
4,2017/7/14,0
5,2017/3/24,1
5,2017/6/25,0
4,2016/12/4,0
5,2016/12/21,0
4,2016/12/3,0
5,2016/12/11,0
5,2016/12/3,0
5,2017/5/19,0
4,2016/12/29,0
5,2016/12/3,0
5,2016/11/12,0
4,2016/12/4,0
5,2016/12/4,0
,2016/12/14,0
5,2016/12/3,1
5,2016/10/1,0
5,2016/9/12,0
4,2016/12/3,0
4,2016/9/9,0
4,2016/12/18,0
4,2016/12/11,0
4,2017/6/5,0
3,2016/12/29,0
5,2016/12/24,0
5,2016/12/4,0
3,2016/12/3,0
5,2016/12/4,0
4,2016/12/18,0
4,2016/12/9,0
5,2017/8/26,0
5,2017/1/3,0
5,2016/12/13,0
3,2017/2/6,0
5,2016/12/2,0
4,2017/3/5,0
5,2017/5/7,0
4,2017/8/27,0
4,2017/1/29,0
4,2016/12/14,0
4,2016/12/3,0
5,2016/10/7,0
4,2016/12/28,0
5,2016/12/5,0
5,2016/12/3,0
5,2016/9/14,0
5,2016/12/3,0
3,2017/6/23,0
4,2017/7/6,0
4,2016/12/3,0
4,2017/3/29,0
5,2017/7/31,0
4,2016/12/17,0
4,2016/12/8,0
4,2016/12/5,0
4,2016/12/20,0
4,2016/12/4,0
4,2016/12/5,0
5,2016/12/4,0
3,2016/12/4,1
3,2016/12/29,0
5,2016/12/4,0
4,2016/12/7,1
5,2016/12/5,0
5,2016/12/3,0
4,2016/10/7,0
4,2016/12/5,0
5,2016/12/2,0
5,2016/12/13,1
4,2017/3/18,0
5,2016/9/24,0
4,2016/12/27,0
3,2016/9/18,0
4,2016/12/10,0
5,2016/11/30,0
3,2017/3/19,0
3,2017/1/8,0
4,2016/12/4,0
4,2017/8/19,0
4,2016/12/13,1
1,2016/11/8,4
4,2016/11/29,0
3,2016/12/7,2
3,2017/1/31,0
5,2016/12/28,0
5,2016/12/21,0
4,2017/7/29,0
5,2016/10/1,0
5,2016/10/12,0
4,2017/1/20,0
5,2016/12/2,1
4,2016/9/25,0
4,2016/10/5,0
3,2016/12/3,0
4,2016/12/7,0
3,2016/12/23,0
4,2016/12/2,0
3,2016/12/4,0
5,2016/12/11,0
3,2017/8/27,0
4,2017/7/29,0
5,2016/12/9,0
1,2016/12/2,1
3,2016/10/12,0
3,2016/12/13,0
5,2016/12/3,0
4,2016/12/5,0
3,2016/11/26,0
5,2017/1/28,0
4,2016/12/9,0
4,2017/1/8,0
5,2017/3/1,0
5,2017/1/30,0
4,2016/12/4,1
3,2017/1/15,1
5,2016/12/3,0
2,2016/12/11,0
5,2017/1/27,0
4,2016/12/8,0
4,2016/9/15,0
4,2016/12/3,0
4,2016/12/5,0
3,2016/12/5,0
4,2016/10/29,0
3,2017/1/2,0
5,2016/12/2,0
,2017/2/10,0
3,2016/12/4,0
4,2017/7/16,0
4,2016/10/1,0
4,2017/6/25,0
5,2016/12/4,0
5,2016/9/27,0
5,2016/8/26,0
5,2016/12/3,0
3,2016/12/6,2
3,2016/10/3,0
4,2017/3/11,0
5,2016/9/26,0
3,2016/12/9,0
3,2016/12/10,0
4,2016/11/13,0
4,2016/12/3,0
5,2017/8/28,0
4,2016/12/10,0
5,2016/12/6,0
5,2016/12/7,0
5,2016/12/7,0
5,2016/12/2,0
5,2016/12/3,0
3,2016/12/3,0
4,2016/12/12,0
4,2016/9/15,0
4,2016/11/13,1
5,2016/12/4,0
5,2016/12/8,0
5,2017/4/1,0
3,2016/12/30,0
4,2016/12/17,0
5,2017/6/7,0
5,2016/12/5,0
5,2016/12/24,0
3,2016/12/29,0
4,2016/12/3,0
5,2017/1/28,0
5,2016/11/6,0
5,2016/10/21,0
5,2016/10/5,0
5,2016/12/19,0
5,2016/12/5,2
3,2016/12/17,0
3,2016/12/4,1
4,2016/12/3,0
4,2017/1/11,0
4,2016/12/6,0
4,2017/2/4,0
5,2016/12/2,0
3,2017/4/5,0
5,2016/12/3,0
4,2016/12/26,0
4,2017/6/3,0
3,2016/10/12,0
4,2017/1/1,0
5,2016/9/18,0
4,2016/12/3,0
4,2016/9/16,0
5,2016/9/25,0
3,2016/12/19,0
3,2016/12/10,0
5,2016/12/4,0
,2017/4/11,0
5,2016/12/2,0
5,2016/12/5,0
5,2016/12/6,2
5,2016/9/30,0
1,2016/12/2,1
3,2017/2/28,0
4,2016/12/26,0
3,2016/12/19,0
5,2016/12/4,0
4,2016/12/12,0
4,2017/3/17,3
5,2016/9/29,0
3,2016/12/12,1
4,2016/12/15,0
5,2016/12/19,0
2,2016/12/3,0
3,2016/12/13,0
4,2016/12/13,0
4,2016/10/30,0
5,2016/9/14,0
5,2016/12/18,0
3,2016/12/3,0
4,2017/5/29,0
5,2017/5/7,0
5,2016/12/5,1
5,2016/12/7,0
4,2016/12/16,0
5,2017/1/8,0
5,2017/1/4,0
4,2016/12/5,0
5,2016/11/21,0
3,2016/12/7,0
5,2016/12/6,0
4,2017/1/23,0
4,2016/12/10,0
4,2016/12/4,0
4,2016/12/7,0
5,2017/2/20,0
1,2017/2/22,0
4,2016/12/16,0
4,2016/9/30,0
5,2016/9/30,0
4,2016/12/2,0
5,2016/12/3,0
4,2016/11/23,0
4,2016/12/13,0
4,2016/12/3,0
3,2016/10/19,0
2,2016/12/4,0
5,2016/12/4,0
4,2016/10/6,0
5,2016/12/5,0
1,2016/12/24,0
4,2016/12/8,0
5,2016/12/19,0
5,2016/11/6,0
4,2016/9/16,0
5,2017/3/25,0
5,2016/12/7,0
4,2017/1/6,0
4,2016/12/3,0
4,2017/1/28,0
2,2016/12/11,0
3,2016/12/5,0
5,2016/9/11,0
3,2016/12/4,1
5,2016/12/24,0
5,2016/12/2,2
5,2016/11/8,0
3,2016/12/8,0
5,2016/12/7,1
4,2016/12/9,0
4,2016/12/29,0
4,2017/3/19,0
5,2016/12/24,0
5,2016/12/18,0
5,2016/12/3,0
4,2016/12/16,0
5,2016/12/10,0
5,2016/9/24,0
4,2016/12/4,0
4,2016/12/3,0
4,2016/12/4,0
3,2017/1/19,1
4,2016/10/5,0
4,2016/12/4,0
5,2016/12/6,1
5,2016/9/20,0
4,2016/12/4,0
3,2017/2/8,0
4,2016/12/2,0
4,2017/3/7,0
4,2016/12/4,0
5,2017/7/26,0
5,2016/10/13,0
3,2017/2/14,0
5,2017/1/8,0
3,2016/12/3,0
5,2017/8/5,0
5,2017/1/29,0
,2017/1/2,1
3,2017/7/21,0
5,2017/8/27,0
4,2016/12/7,0
5,2016/12/2,1
5,2016/12/7,0
3,2016/12/5,2
4,2016/12/3,0
4,2017/5/31,0
5,2016/12/7,1
3,2016/12/5,0
4,2016/9/25,0
5,2016/12/6,0
4,2016/12/12,0
3,2017/1/1,0
5,2017/3/19,0
4,2016/12/8,0
3,2016/12/6,0
4,2016/12/25,1
5,2016/12/26,0
5,2016/12/4,0
5,2016/12/3,1
4,2016/12/3,0
5,2016/12/3,0
5,2016/10/7,0
5,2016/9/18,0
3,2016/12/8,0
3,2016/12/2,0
3,2017/1/20,0
4,2017/3/25,0
5,2016/12/19,0
5,2017/5/30,0
5,2016/9/21,0
3,2017/1/5,0
5,2016/12/4,0
5,2016/12/18,0
5,2016/12/6,0
5,2016/10/28,0
2,2016/12/7,1
5,2016/9/29,0
5,2017/3/9,1
5,2016/11/30,0
5,2016/10/11,0
4,2016/12/2,0
3,2016/12/9,0
5,2016/12/5,0
5,2017/2/7,1
4,2016/12/4,0
5,2016/10/7,0
4,2016/9/17,0
4,2016/12/12,0
3,2016/12/3,0
5,2016/12/10,0
3,2016/12/4,0
3,2016/12/8,1
5,2016/10/15,0
4,2016/10/6,0
4,2016/12/27,0
3,2016/12/10,0
4,2016/12/3,0
4,2016/12/4,0
3,2017/2/14,0
4,2016/10/5,0
5,2016/11/16,1
3,2016/11/26,0
4,2016/12/8,0
1,2016/12/3,0
3,2017/1/23,0
5,2016/9/25,0
5,2016/10/3,0
4,2017/2/10,0
4,2016/12/3,0
4,2016/12/9,0
4,2016/10/21,0
4,2016/12/25,0
5,2016/12/3,0
5,2016/12/4,0
4,2016/12/6,0
5,2016/12/3,0
4,2016/10/5,0
5,2016/11/5,0
4,2016/12/11,0
3,2016/12/10,1
4,2016/12/2,1
4,2016/12/4,0
4,2016/12/3,0
3,2016/12/3,0
5,2016/11/7,0
4,2017/8/16,0
4,2016/12/30,0
3,2017/8/7,2
5,2016/10/7,0
4,2016/12/30,0
5,2016/12/5,0
3,2016/9/24,0
5,2016/12/8,1
5,2016/12/31,0
3,2016/12/18,0
4,2016/12/25,0
5,2016/12/27,0
4,2016/12/5,0
5,2017/8/28,0
3,2016/12/5,1
4,2016/12/5,0
4,2016/12/7,0
5,2016/12/2,0
5,2016/9/26,0
5,2016/9/9,0
5,2016/9/27,0
5,2016/12/6,0
5,2016/9/9,0
5,2016/12/7,0
4,2016/12/5,0
5,2016/9/12,0
4,2016/12/4,0
5,2016/12/4,0
4,2016/9/15,0
3,2017/4/30,0
5,2016/9/23,0
4,2016/12/5,0
3,2017/2/19,0
5,2016/12/4,1
5,2016/11/25,0
4,2016/12/4,0
3,2016/12/2,0
3,2016/12/7,0
5,2016/12/12,0
4,2016/12/3,0
5,2016/12/5,0
1,2017/3/15,0
2,2016/12/6,1
3,2016/12/11,0
3,2016/12/20,0
5,2016/12/16,0
4,2016/10/17,0
3,2017/2/19,0
5,2016/12/5,0
5,2016/9/28,0
5,2016/12/2,0
4,2016/10/9,0
4,2016/12/3,0
3,2016/12/11,0
4,2016/9/9,0
4,2016/12/9,0
4,2016/10/30,0
5,2016/10/17,0
5,2016/12/8,0
5,2016/10/1,0
5,2016/10/15,0
4,2016/10/24,0
4,2017/3/1,0
5,2017/2/18,0
3,2016/12/6,1
4,2016/12/10,0
3,2017/4/13,0
5,2016/12/4,0
2,2016/12/10,2
4,2016/12/9,0
5,2016/12/9,0
5,2016/12/3,1
4,2016/10/11,0
5,2016/9/6,0
5,2016/12/14,0
4,2016/10/11,0
2,2016/12/3,0
5,2016/12/5,0
5,2017/6/12,0
5,2016/11/10,0
5,2016/9/29,0
5,2016/11/27,0
5,2016/9/15,0
5,2017/1/12,0
4,2017/2/23,0
5,2016/10/17,0
5,2016/12/6,0
5,2016/9/16,0
3,2016/9/11,0
4,2016/9/9,1
5,2017/8/26,0
3,2016/12/25,0
5,2016/12/4,0
3,2016/12/1,0
5,2016/12/13,0
5,2016/11/30,0
4,2016/12/8,0
5,2016/12/4,0
3,2016/12/11,1
5,2016/12/10,0
3,2016/12/20,0
5,2016/10/16,0
2,2016/12/3,0
5,2016/12/3,0
5,2017/8/27,0
5,2016/10/2,0
5,2017/6/17,0
3,2016/12/6,0
3,2016/12/6,1
5,2017/5/30,0
2,2017/2/9,0
5,2016/12/4,0
3,2016/12/4,0
4,2016/12/4,0
4,2016/12/4,0
4,2016/12/31,0
4,2016/12/3,0
4,2016/12/2,0
4,2016/12/2,0
5,2016/9/14,0
5,2016/12/11,1
5,2016/10/9,0
5,2016/12/10,0
3,2017/2/9,0
5,2016/12/3,0
4,2016/12/20,0
5,2016/9/29,0
5,2016/12/6,1
4,2016/12/2,0
5,2016/10/24,0
3,2016/12/5,0
5,2016/12/6,0
5,2016/12/7,0
5,2016/12/2,1
5,2016/12/4,0
4,2016/10/1,0
5,2016/12/4,0
4,2016/12/4,0
3,2016/12/7,0
5,2016/10/2,0
5,2016/12/5,0
4,2016/12/18,0
5,2016/12/11,0
,2016/12/6,1
4,2016/12/10,0
5,2016/12/2,1
4,2017/1/1,1
3,2017/2/1,0
4,2016/11/7,0
5,2016/12/10,2
4,2017/3/7,0
5,2016/9/29,0
1,2017/2/12,0
4,2016/12/3,0
5,2016/12/16,0
4,2017/1/7,0
3,2017/8/22,0
4,2016/12/3,0
3,2016/12/3,0
5,2016/12/4,0
2,2017/2/27,0
5,2016/12/5,0
5,2016/12/13,0
2,2016/12/6,1
4,2016/12/28,0
5,2016/11/17,0
4,2017/1/4,0
3,2016/12/2,0
4,2016/11/1,0
3,2016/12/8,0
5,2016/10/15,0
5,2016/12/4,0
2,2016/12/2,0
4,2016/12/3,0
5,2016/9/13,0
4,2016/12/3,0
5,2016/9/17,0
5,2016/12/3,1
4,2016/12/2,0
5,2016/12/10,0
5,2016/12/4,0
5,2016/12/2,0
4,2016/12/6,0
4,2016/9/22,0
4,2016/9/12,1
4,2016/12/2,0
3,2016/12/4,1
5,2016/9/29,0
3,2016/12/20,0
3,2017/2/3,0
5,2016/12/4,0
4,2016/12/5,0
5,2016/9/15,0
3,2017/8/28,0
3,2016/12/3,1
,2016/12/29,0
5,2016/12/5,0
5,2017/6/25,0
3,2017/5/25,2
4,2016/12/6,0
3,2016/12/4,2
4,2016/12/9,0
5,2016/9/23,0
2,2016/12/21,1
4,2016/12/5,0
4,2016/10/16,0
4,2016/12/15,0
3,2017/3/15,0
4,2016/12/5,0
3,2016/12/4,0
5,2017/4/8,0
4,2016/12/5,0
3,2016/11/17,3
4,2016/9/18,0
3,2016/11/4,0
3,2016/9/29,0
5,2017/5/7,0
5,2016/9/14,0
5,2016/12/5,0
5,2016/11/29,0
4,2016/12/10,0
5,2016/12/16,0
3,2017/2/2,0
5,2016/11/19,0
4,2016/12/3,3
3,2016/10/25,0
4,2017/8/1,0
5,2016/12/2,0
3,2016/12/6,1
3,2016/12/2,0
5,2016/12/6,1
4,2016/12/11,0
5,2017/3/14,0
3,2016/12/9,0
4,2016/11/14,0
4,2017/4/16,0
4,2017/6/30,0
4,2016/11/16,0
4,2016/10/19,0
5,2016/9/24,0
5,2016/12/3,0
3,2016/12/16,0
3,2016/12/3,0
5,2016/12/4,1
3,2016/12/4,0
4,2016/12/4,0
4,2016/12/13,0
3,2017/8/27,0
5,2016/9/14,0
4,2016/12/2,0
5,2017/1/18,0
5,2016/9/14,0
5,2017/1/10,0
5,2016/12/3,1
1,2016/12/2,3
5,2016/12/4,0
5,2016/12/2,0
3,2016/12/5,0
5,2016/12/3,0
3,2016/12/4,0
4,2016/12/3,0
4,2016/12/17,0
3,2017/8/3,0
3,2016/12/11,0
5,2016/10/10,0
3,2017/1/11,0
5,2016/12/6,0
5,2016/9/11,0
5,2016/12/7,0
3,2016/10/31,2
5,2016/12/12,0
4,2017/4/16,0
5,2016/12/20,0
5,2016/12/7,0
4,2016/11/27,1
4,2016/11/13,0
5,2017/8/25,0
4,2016/12/4,0
4,2016/12/26,0
5,2017/5/22,0
5,2016/9/9,0
5,2016/12/4,0
5,2016/9/21,0
3,2016/11/26,0
5,2016/12/3,0
5,2016/9/23,0
,2016/12/4,0
5,2016/12/2,1
1,2016/12/28,0
4,2017/1/9,1
3,2016/9/8,0
3,2016/12/15,0
3,2016/12/3,0
5,2017/2/25,0
5,2016/12/10,0
5,2016/10/6,0
2,2016/12/25,0
4,2017/3/19,0
5,2016/12/4,0
5,2016/9/23,0
4,2016/12/10,0
3,2016/12/2,0
3,2016/12/23,0
4,2017/4/22,0
,2016/12/4,0
3,2016/12/3,0
3,2016/12/15,1
3,2016/12/2,1
3,2016/12/8,0
5,2016/12/4,0
5,2016/12/6,0
3,2016/12/20,0
,2016/12/31,0
3,2016/10/1,0
5,2017/1/3,0
4,2016/12/6,0
4,2016/12/4,0
2,2017/4/4,0
4,2016/12/5,0
,2017/5/7,0
4,2016/12/20,0
5,2016/12/15,0
5,2017/1/10,0
5,2017/1/6,0
5,2016/9/22,0
4,2017/1/10,0
4,2016/12/9,0
4,2016/12/8,0
4,2016/12/31,0
4,2016/12/8,0
4,2016/12/22,0
5,2016/12/6,0
5,2017/2/8,0
3,2016/12/26,0
5,2016/12/11,0
4,2016/12/4,0
5,2016/12/4,1
,2016/12/4,0
4,2016/12/2,0
3,2016/10/5,0
5,2016/12/11,0
4,2016/12/3,0
5,2016/10/24,0
5,2016/12/12,0
5,2016/12/17,0
4,2016/12/2,0
5,2016/12/10,0
5,2016/9/18,0
4,2016/12/13,0
3,2017/1/19,0
3,2016/12/18,0
4,2016/12/3,0
5,2016/12/2,0
4,2017/8/15,0
3,2017/1/1,0
4,2017/4/4,0
4,2016/12/11,0
5,2016/11/19,0
5,2016/10/30,0
5,2016/12/6,0
3,2017/1/15,1
5,2016/10/19,0
3,2017/1/7,0
3,2016/12/6,1
3,2016/9/17,0
4,2016/12/2,0
4,2017/7/13,0
5,2016/12/5,0
5,2016/12/4,0
5,2016/12/2,1
5,2016/9/24,0
4,2016/12/14,0
5,2016/9/14,0
5,2016/12/15,0
4,2016/12/19,0
3,2016/12/4,0
5,2016/12/2,0
4,2016/12/3,0
5,2016/12/2,0
5,2016/12/2,0
5,2016/12/5,0
5,2016/12/6,0
3,2016/12/14,0
5,2016/9/26,0
4,2016/12/3,0
,2016/12/8,0
3,2016/12/25,2
4,2016/9/25,0
4,2016/9/17,0
3,2016/12/7,0
5,2016/12/4,0
2,2016/12/3,2
4,2016/12/4,0
5,2016/9/16,0
4,2017/1/2,0
5,2016/12/6,0
3,2016/12/25,1
3,2017/3/6,0
2,2016/12/2,0
5,2016/12/4,0
4,2016/12/14,0
5,2016/9/14,0
5,2016/10/6,0
3,2016/12/30,0
3,2016/12/15,0
3,2016/12/15,0
4,2016/12/2,1
1,2016/10/14,0
3,2016/12/8,0
5,2016/12/5,0
5,2016/12/19,0
4,2016/12/3,0
5,2016/12/5,0
3,2016/12/13,0
4,2016/12/22,0
4,2016/12/17,0
4,2016/12/5,0
5,2016/12/9,1
5,2016/9/9,0
2,2016/12/6,2
2,2016/12/3,0
4,2016/9/26,0
5,2016/12/5,0
4,2016/12/4,0
5,2017/8/29,0
2,2016/12/28,0
4,2016/12/6,0
5,2016/10/9,0
5,2017/8/27,0
4,2017/8/1,0
4,2016/11/21,0
3,2016/12/24,0
4,2016/12/3,0
5,2016/12/4,0
3,2017/5/3,0
4,2017/1/21,0
5,2016/10/8,0
5,2016/11/8,0
4,2016/12/27,0
5,2016/12/12,0
5,2017/5/6,0
3,2016/12/16,0
4,2016/9/18,0
4,2016/12/8,0
